 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
597,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,46.831,28.049,0.748,10.579,467,556,138.180,6.214,1.776,0.563,0.890
598,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.274,28.879,0.758,10.373,584,559,163.740,7.238,1.447,0.691,0.886
599,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.342,20.379,0.797,7.651,537,556,130.601,5.196,1.505,0.665,0.860
600,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,35.812,26.045,0.663,9.480,331,558,156.801,6.060,1.860,0.538,0.840
601,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.330,11.920,0.914,4.639,385,568,63.435,2.905,1.541,0.649,0.930
602,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.791,31.226,0.655,10.579,30,574,11.310,7.451,1.242,0.805,0.824
603,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.661,18.518,0.757,6.320,452,569,23.199,5.394,1.026,0.975,0.825
604,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,152.373,51.504,0.722,18.723,398,607,77.196,10.636,1.756,0.570,0.908
605,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.057,21.795,0.874,7.480,258,576,19.440,6.639,1.063,0.941,0.901
606,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,65.426,34.445,0.693,13.362,304,594,64.231,7.863,1.628,0.614,0.874
607,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.840,14.955,0.890,5.582,500,576,41.987,4.315,1.312,0.762,0.880
608,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,85.225,39.341,0.692,13.381,633,578,172.875,8.929,1.498,0.668,0.859
609,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,49.930,29.566,0.718,10.628,103,568,141.340,6.882,1.696,0.590,0.867
610,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.309,21.108,0.714,8.402,358,569,159.775,4.199,2.296,0.436,0.857
611,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.774,13.823,0.906,5.314,58,577,38.660,3.734,1.203,0.831,0.952
612,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,36.501,24.486,0.765,8.664,549,589,73.301,6.191,1.537,0.651,0.869
613,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.958,20.865,0.865,8.014,171,579,21.251,5.394,1.410,0.709,0.916
614,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,177.338,55.268,0.730,19.817,67,577,160.427,11.670,1.751,0.571,0.935
615,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,170.795,52.191,0.788,16.952,565,571,111.541,14.784,1.039,0.963,0.913
616,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.043,24.670,0.889,8.880,616,571,127.405,7.054,1.157,0.864,0.956
617,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.250,17.990,0.709,7.090,235,589,69.444,4.268,1.998,0.500,0.815
618,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,66.459,31.855,0.823,11.714,455,592,22.932,7.794,1.434,0.697,0.921
619,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.633,27.990,0.652,9.325,321,578,147.724,7.884,1.135,0.881,0.819
620,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.668,16.129,0.757,5.249,537,577,108.435,4.564,1.134,0.882,0.850
621,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.494,25.500,0.802,9.213,516,578,125.838,6.912,1.103,0.906,0.911
622,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,70.935,33.816,0.780,11.947,369,581,110.323,9.474,1.151,0.868,0.868
623,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,75.928,33.355,0.858,12.033,142,583,133.603,9.028,1.053,0.950,0.964
624,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.151,15.684,0.774,5.644,432,584,126.027,4.564,1.195,0.837,0.859
625,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.389,16.514,0.801,6.320,593,586,113.199,3.734,1.603,0.624,0.918
626,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.276,20.420,0.732,6.843,182,596,165.964,5.394,1.044,0.958,0.834
627,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,59.744,34.000,0.649,13.509,282,589,132.510,8.173,1.731,0.578,0.857
628,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,56.817,31.327,0.728,11.809,731,592,161.565,7.219,1.680,0.595,0.892
629,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,110.707,45.091,0.684,16.804,233,613,32.905,8.529,2.175,0.460,0.912
630,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.562,18.761,0.627,7.617,199,600,29.358,3.985,2.253,0.444,0.785
631,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.904,24.830,0.895,8.554,421,591,104.036,7.335,1.080,0.926,0.907
632,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.873,15.198,0.918,5.394,121,599,22.620,4.149,1.185,0.844,0.925
633,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.555,19.549,0.742,7.718,171,594,126.254,4.825,1.692,0.591,0.865
634,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.274,28.393,0.784,10.668,464,600,166.504,7.086,1.508,0.663,0.877
635,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,78.511,43.691,0.517,15.658,649,600,147.995,7.511,2.269,0.441,0.824
636,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.085,13.295,0.930,4.857,674,602,19.983,3.985,1.155,0.866,0.869
637,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,81.265,45.209,0.500,13.911,696,603,162.646,9.599,1.494,0.669,0.767
638,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.661,19.406,0.689,7.796,549,599,154.799,3.913,2.315,0.432,0.822
639,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.215,27.563,0.715,10.407,612,619,66.501,6.362,1.853,0.540,0.870
640,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.963,29.809,0.721,11.626,319,598,124.824,6.616,2.031,0.492,0.846
641,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.396,13.538,0.850,4.857,331,605,19.983,4.108,1.091,0.917,0.867
642,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.118,14.511,0.843,6.168,586,601,137.726,3.888,1.570,0.637,0.901
643,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,138.427,51.462,0.657,17.741,64,620,10.784,12.062,1.449,0.690,0.884
644,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.918,22.868,0.815,8.392,183,610,8.531,5.394,1.418,0.705,0.914
645,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,36.673,22.868,0.881,7.718,768,615,36.254,7.054,1.061,0.942,0.908
646,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.904,27.219,0.745,9.462,689,626,74.745,7.757,1.186,0.843,0.842
647,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,59.744,35.417,0.599,12.545,349,606,145.784,7.133,1.900,0.526,0.859
648,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,135.844,56.299,0.539,17.726,134,643,57.426,11.475,1.674,0.597,0.855
649,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,56.989,28.879,0.859,10.473,214,607,123.690,7.499,1.372,0.729,0.925
650,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.394,26.247,0.700,10.764,430,630,62.447,4.949,2.458,0.407,0.873
651,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,72.313,33.799,0.795,12.337,393,636,70.346,7.054,1.618,0.618,0.953
652,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.104,19.347,0.809,7.247,750,617,13.241,4.557,1.642,0.609,0.892
653,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.574,25.115,0.669,9.766,501,632,77.735,5.753,1.735,0.577,0.842
654,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.456,17.445,0.803,7.066,599,622,49.764,4.232,1.823,0.548,0.890
655,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,66.631,35.434,0.667,13.187,635,640,77.276,6.529,2.105,0.475,0.872
656,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.368,21.209,0.904,8.350,108,610,116.565,5.809,1.433,0.698,0.928
657,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.567,23.900,0.848,8.057,299,617,168.111,7.225,1.064,0.940,0.885
658,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.701,16.472,0.773,5.410,168,616,147.529,4.694,1.157,0.864,0.866
659,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,42.871,29.424,0.622,9.651,267,629,25.463,6.748,1.432,0.698,0.875
660,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.654,19.792,0.823,6.843,466,620,165.964,5.809,1.189,0.841,0.876
661,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.057,22.726,0.804,8.792,574,624,19.290,5.639,1.628,0.614,0.881
662,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.250,15.827,0.916,5.897,243,625,39.289,4.564,1.143,0.875,0.951
663,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,81.954,39.542,0.659,15.800,707,639,29.932,7.879,2.340,0.427,0.882
664,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,13.438,0.899,5.410,449,619,147.529,3.280,1.646,0.607,0.909
665,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,110.535,51.219,0.529,15.081,552,620,97.907,11.171,1.372,0.729,0.863
666,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,29.786,21.754,0.791,8.014,613,620,111.251,5.272,1.532,0.653,0.850
667,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,35.984,25.216,0.711,9.480,688,631,23.199,6.202,1.496,0.668,0.865
668,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.859,20.521,0.801,7.258,367,632,30.964,5.809,1.277,0.783,0.879
669,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,52.513,30.639,0.703,11.626,336,622,124.824,7.480,1.696,0.590,0.839
670,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,154.095,63.299,0.483,25.120,176,624,120.801,8.658,3.338,0.300,0.814
671,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.503,11.677,0.968,4.488,647,633,33.690,3.319,1.155,0.866,0.924
672,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,121.554,45.695,0.732,17.629,224,652,26.565,10.215,1.746,0.573,0.891
673,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.396,13.195,0.895,5.410,505,629,147.529,3.340,1.665,0.601,0.906
674,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.045,15.584,0.882,5.764,583,636,30.256,4.149,1.231,0.813,0.917
675,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.255,25.945,0.733,9.100,149,643,24.228,6.692,1.110,0.901,0.860
676,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,14.611,0.760,6.224,525,642,53.130,3.313,2.147,0.466,0.862
677,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,117.766,44.948,0.732,15.592,54,631,115.201,11.795,1.184,0.845,0.908
678,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,56.128,30.882,0.740,11.685,325,658,73.496,6.626,1.815,0.551,0.899
679,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.925,20.035,0.906,6.956,287,633,107.354,5.809,1.163,0.860,0.921
680,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,127.580,52.476,0.582,19.445,443,674,50.194,8.517,2.517,0.397,0.870
681,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.177,19.247,0.718,7.480,413,641,19.440,3.555,2.222,0.450,0.898
682,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.567,28.049,0.616,11.333,368,648,23.749,5.371,2.336,0.428,0.831
683,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.741,12.952,0.954,4.857,476,638,160.017,3.734,1.226,0.816,0.908
684,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.708,13.195,0.845,5.132,75,639,165.964,3.319,1.384,0.723,0.883
685,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.342,19.649,0.857,6.843,110,636,104.036,5.868,1.059,0.945,0.877
686,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.415,19.347,0.786,7.066,206,651,49.764,4.979,1.319,0.758,0.886
687,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.031,20.136,0.838,7.927,268,651,42.879,4.988,1.630,0.613,0.897
688,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,80.060,34.118,0.864,11.889,604,663,60.751,8.802,1.198,0.835,0.917
689,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.170,20.663,0.770,7.388,653,637,141.843,5.692,1.048,0.954,0.891
690,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,68.525,35.476,0.684,13.649,507,645,160.463,8.878,1.720,0.581,0.847
691,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,124.136,46.264,0.729,14.857,675,669,35.910,11.900,1.087,0.920,0.913
692,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.243,19.448,0.772,7.651,337,658,40.601,4.554,1.783,0.561,0.879
693,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.203,21.795,0.720,8.634,717,647,125.218,5.281,1.571,0.637,0.852
694,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.349,19.247,0.724,7.066,705,647,139.764,5.187,1.392,0.718,0.835
695,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.654,20.521,0.766,7.480,351,655,19.440,5.196,1.406,0.711,0.890
696,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.045,16.028,0.834,6.126,167,658,28.301,4.428,1.394,0.717,0.892
697,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.429,14.024,0.858,5.199,260,660,28.610,4.093,1.226,0.815,0.876
698,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.222,23.455,0.873,8.184,371,669,30.466,6.298,1.292,0.774,0.915
699,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.429,14.754,0.775,5.941,393,661,24.775,2.905,1.903,0.525,0.918
700,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.038,18.375,0.820,6.805,138,655,127.569,5.179,1.195,0.837,0.886
701,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.708,13.337,0.827,5.394,665,667,67.380,2.905,1.754,0.570,0.913
702,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,88.152,37.480,0.789,12.890,522,683,56.821,9.514,1.413,0.708,0.909
703,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.005,17.302,0.882,6.168,570,664,19.654,5.010,1.298,0.771,0.897
704,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,57.333,30.497,0.775,10.892,271,674,17.745,8.165,1.111,0.900,0.894
705,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,44.937,26.490,0.805,9.407,315,674,41.424,6.441,1.447,0.691,0.888
706,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,55.095,31.872,0.682,10.772,619,676,15.642,8.274,1.310,0.763,0.839
707,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.052,13.781,0.797,5.458,593,667,171.254,3.319,1.627,0.615,0.864
708,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.435,23.170,0.806,8.402,351,683,69.775,6.161,1.229,0.813,0.858
709,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,122.415,47.941,0.669,17.194,425,665,109.747,9.858,1.798,0.556,0.865
710,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,254.643,69.837,0.656,23.384,463,706,27.474,14.846,1.445,0.692,0.905
711,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,117.766,47.657,0.652,15.707,205,677,167.800,11.316,1.289,0.776,0.863
712,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,76.445,34.261,0.818,11.969,148,672,146.310,8.338,1.450,0.690,0.911
713,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.569,14.024,0.803,5.779,173,669,158.962,3.149,2.017,0.496,0.885
714,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,60.777,32.785,0.711,11.333,116,685,23.749,9.195,1.178,0.849,0.850
715,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,60.088,30.597,0.807,11.394,552,685,33.111,7.213,1.600,0.625,0.908
716,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.753,22.726,0.700,7.629,645,668,112.380,6.246,1.061,0.943,0.799
717,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.600,26.431,0.712,9.580,387,671,162.350,5.911,1.524,0.656,0.855
718,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,77.478,35.820,0.759,12.510,604,700,84.289,8.350,1.564,0.639,0.903
719,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.767,17.344,0.784,6.561,255,682,34.695,4.454,1.502,0.666,0.883
720,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.965,21.896,0.654,7.353,337,681,163.610,5.575,1.297,0.771,0.845
721,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,65.081,37.295,0.588,15.685,365,680,142.524,5.560,3.239,0.309,0.862
722,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.567,24.427,0.812,8.554,453,698,75.964,6.224,1.297,0.771,0.911
723,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,37.017,24.771,0.758,8.880,298,699,52.595,5.968,1.487,0.673,0.874
724,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.753,21.150,0.808,8.184,184,698,59.534,4.979,1.385,0.722,0.923
725,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.177,19.205,0.722,7.718,243,696,53.746,4.143,2.117,0.472,0.860
726,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.019,13.438,0.767,5.644,667,692,53.973,3.155,1.962,0.510,0.859
727,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.191,12.507,0.899,4.731,581,692,52.125,3.319,1.430,0.699,0.915
728,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.489,17.788,0.814,6.906,615,692,32.735,4.694,1.524,0.656,0.881
729,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,64.737,33.330,0.732,12.379,675,685,129.560,7.794,1.821,0.549,0.857
730,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.621,20.622,0.728,7.258,314,684,149.036,5.753,1.223,0.818,0.846
731,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.666,25.559,0.801,9.678,642,699,30.964,6.549,1.557,0.642,0.893
732,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,51.307,31.771,0.639,12.923,403,685,132.397,5.615,2.611,0.383,0.848
733,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.633,26.389,0.733,10.579,513,689,131.820,5.906,1.668,0.600,0.889
734,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.546,36.490,0.505,14.961,356,725,70.560,4.681,3.642,0.275,0.846
735,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,37.189,24.084,0.806,9.462,133,710,52.125,5.642,1.683,0.594,0.921
736,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.904,27.504,0.729,10.963,253,716,60.524,5.358,2.152,0.465,0.924
737,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.302,26.591,0.539,8.544,161,695,119.055,6.124,1.537,0.650,0.774
738,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,49.758,32.441,0.594,13.284,293,721,51.340,5.698,2.261,0.442,0.863
739,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.316,18.518,0.745,7.066,634,701,139.764,4.466,1.625,0.615,0.855
740,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,56.473,30.295,0.773,9.898,227,701,123.024,8.299,1.114,0.897,0.902
741,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.428,24.830,0.804,8.870,395,706,169.216,6.558,1.336,0.749,0.874
742,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.718,29.851,0.758,10.986,556,728,79.114,6.108,1.876,0.533,0.908
743,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.574,23.597,0.758,8.909,113,715,27.759,6.224,1.377,0.726,0.855
744,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,13.681,0.867,4.997,435,705,138.366,4.149,1.138,0.878,0.882
745,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.177,17.688,0.851,6.691,274,718,60.255,4.979,1.339,0.747,0.908
